number,yearly_avg,monthly_avg,weekly_avg,daily_avg,hourly_avg
86581,1.0,1.0,1.0,1.0,1.0
90676,54.0,54.0,54.0,13.5,7.714285714285714
79791,3.0,3.0,3.0,1.5,1.0
44508,1.0,1.0,1.0,1.0,1.0
97093,6.0,6.0,6.0,6.0,3.0
64873,38.0,38.0,38.0,9.5,2.111111111111111
80252,6.0,6.0,6.0,6.0,6.0
29101,24.0,24.0,24.0,8.0,8.0
42528,6.0,3.0,3.0,1.5,1.2
04340,1.0,1.0,1.0,1.0,1.0
60768,3.0,1.5,1.0,1.0,1.0
60130,1.0,1.0,1.0,1.0,1.0
19655,14.0,14.0,14.0,7.0,4.666666666666667
84718,5.0,5.0,5.0,2.5,1.6666666666666667
08348,1.0,1.0,1.0,1.0,1.0
85532,2.0,2.0,1.0,1.0,1.0
56326,1.0,1.0,1.0,1.0,1.0
62406,8.0,8.0,4.0,2.6666666666666665,2.6666666666666665
31690,3.0,3.0,3.0,3.0,3.0
13277,4.0,4.0,4.0,4.0,2.0
02885,2.0,1.0,1.0,1.0,1.0
36265,2.0,2.0,2.0,2.0,2.0
30786,1.0,1.0,1.0,1.0,1.0
54648,12.0,6.0,3.0,2.4,1.5
13069,29.0,14.5,14.5,4.142857142857143,1.8125
50455,8.0,8.0,2.0,2.0,2.0
95292,2.0,2.0,2.0,2.0,2.0
03509,49.0,24.5,9.8,8.166666666666666,6.125
29495,30.0,30.0,30.0,7.5,6.0
53213,12.0,12.0,12.0,6.0,6.0
61293,15.0,15.0,15.0,7.5,3.75
93568,1.0,1.0,1.0,1.0,1.0
14243,4.0,4.0,2.0,1.3333333333333333,1.0
46524,22.0,11.0,7.333333333333333,3.142857142857143,2.75
08959,1.0,1.0,1.0,1.0,1.0
68207,16.0,8.0,5.333333333333333,3.2,2.2857142857142856
98192,1.0,1.0,1.0,1.0,1.0
24878,13.0,13.0,4.333333333333333,3.25,3.25
47255,6.0,6.0,6.0,6.0,6.0
83358,1.0,1.0,1.0,1.0,1.0
05802,74.0,74.0,74.0,24.666666666666668,18.5
04994,11.0,11.0,11.0,5.5,5.5
09049,23.0,23.0,4.6,2.875,1.9166666666666667
90595,18.0,18.0,6.0,4.5,1.8
76815,1.0,1.0,1.0,1.0,1.0
71276,2.0,1.0,1.0,1.0,1.0
71030,3.0,3.0,3.0,1.5,1.0
92318,26.0,26.0,26.0,13.0,6.5
67667,46.0,23.0,11.5,7.666666666666667,7.666666666666667
12154,10.0,10.0,10.0,5.0,3.3333333333333335
99530,5.0,5.0,5.0,5.0,5.0
64240,8.0,8.0,8.0,4.0,4.0
92851,20.0,20.0,20.0,5.0,2.2222222222222223
19723,9.0,3.0,3.0,1.2857142857142858,1.0
76371,4.0,4.0,1.0,1.0,1.0
20980,12.0,12.0,12.0,6.0,4.0
14578,5.0,5.0,2.5,2.5,2.5
47633,13.0,13.0,4.333333333333333,3.25,2.6
99377,3.0,3.0,3.0,3.0,1.5
58160,2.0,2.0,1.0,1.0,1.0
92878,27.0,13.5,5.4,3.0,2.076923076923077
28841,3.0,1.5,1.5,1.5,1.5
44582,5.0,2.5,2.5,2.5,2.5
98596,6.0,6.0,6.0,3.0,2.0
27087,5.0,5.0,5.0,5.0,5.0
46700,6.0,3.0,2.0,1.5,1.5
65001,1.0,1.0,1.0,1.0,1.0
17995,1.0,1.0,1.0,1.0,1.0
96675,9.0,9.0,3.0,3.0,3.0
06848,20.0,20.0,10.0,5.0,5.0
44489,3.0,3.0,3.0,3.0,1.5
44296,1.0,1.0,1.0,1.0,1.0
05590,4.0,4.0,4.0,2.0,1.3333333333333333
30505,11.0,11.0,5.5,2.75,1.8333333333333333
00190,14.0,7.0,7.0,3.5,2.8
57007,1.0,1.0,1.0,1.0,1.0
94078,8.0,8.0,8.0,2.6666666666666665,2.6666666666666665
50840,13.0,6.5,4.333333333333333,3.25,2.6
68011,7.0,7.0,2.3333333333333335,1.75,1.0
43299,1.0,1.0,1.0,1.0,1.0
91094,2.0,2.0,2.0,2.0,2.0
95529,13.0,13.0,13.0,4.333333333333333,1.8571428571428572
66993,22.0,11.0,3.6666666666666665,2.4444444444444446,2.4444444444444446
73194,5.0,5.0,5.0,2.5,1.25
42816,3.0,3.0,3.0,1.5,1.5
19257,28.0,28.0,28.0,5.6,3.111111111111111
06482,1.0,1.0,1.0,1.0,1.0
67974,5.0,5.0,5.0,1.25,1.25
23072,41.0,20.5,6.833333333333333,2.5625,1.3666666666666667
66308,11.0,11.0,3.6666666666666665,2.75,1.375
52474,16.0,16.0,16.0,8.0,5.333333333333333
32866,1.0,1.0,1.0,1.0,1.0
42718,10.0,10.0,10.0,2.5,2.5
48417,1.0,1.0,1.0,1.0,1.0
38490,22.0,22.0,7.333333333333333,2.4444444444444446,1.2941176470588236
14650,18.0,9.0,9.0,6.0,3.0
58781,15.0,15.0,15.0,7.5,3.75
80452,7.0,7.0,3.5,3.5,1.75
32196,20.0,20.0,20.0,6.666666666666667,3.3333333333333335
72002,8.0,8.0,8.0,8.0,1.6
57381,1.0,1.0,1.0,1.0,1.0
60339,2.0,2.0,2.0,2.0,1.0
92999,5.0,5.0,2.5,2.5,2.5
72705,2.0,2.0,2.0,2.0,2.0
82595,1.0,1.0,1.0,1.0,1.0
84335,5.0,5.0,2.5,1.25,1.25
58809,14.0,14.0,14.0,3.5,2.3333333333333335
69445,1.0,1.0,1.0,1.0,1.0
07596,3.0,3.0,3.0,1.5,1.5
41045,11.0,11.0,3.6666666666666665,2.75,2.75
35439,4.0,4.0,2.0,2.0,1.3333333333333333
40059,29.0,29.0,29.0,14.5,9.666666666666666
30232,10.0,5.0,3.3333333333333335,2.0,1.6666666666666667
60358,1.0,1.0,1.0,1.0,1.0
29521,2.0,2.0,1.0,1.0,1.0
63932,3.0,3.0,3.0,3.0,3.0
31364,1.0,1.0,1.0,1.0,1.0
33884,9.0,9.0,3.0,1.5,1.2857142857142858
63847,29.0,9.666666666666666,5.8,2.4166666666666665,2.0714285714285716
06793,5.0,5.0,1.25,1.0,1.0
36463,27.0,27.0,13.5,9.0,6.75
69080,6.0,6.0,6.0,1.5,1.5
03210,39.0,39.0,39.0,19.5,7.8
87788,1.0,1.0,1.0,1.0,1.0
25568,2.0,1.0,1.0,1.0,1.0
53750,1.0,1.0,1.0,1.0,1.0
37706,18.0,9.0,4.5,2.25,1.8
07143,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
71585,7.0,7.0,7.0,3.5,2.3333333333333335
88966,3.0,3.0,1.5,1.0,1.0
26701,2.0,2.0,1.0,1.0,1.0
82895,3.0,3.0,3.0,3.0,3.0
19042,1.0,1.0,1.0,1.0,1.0
41056,1.0,1.0,1.0,1.0,1.0
26171,15.0,15.0,7.5,5.0,3.0
46206,15.0,15.0,5.0,2.142857142857143,1.6666666666666667
24157,6.0,6.0,6.0,3.0,1.5
14572,11.0,11.0,11.0,2.75,2.2
30616,20.0,20.0,20.0,4.0,1.4285714285714286
43111,1.0,1.0,1.0,1.0,1.0
31605,3.0,3.0,3.0,3.0,3.0
29261,32.0,32.0,32.0,5.333333333333333,2.2857142857142856
97491,1.0,1.0,1.0,1.0,1.0
08979,2.0,2.0,1.0,1.0,1.0
06744,14.0,14.0,2.8,1.5555555555555556,1.4
42143,2.0,2.0,2.0,2.0,2.0
78068,6.0,6.0,6.0,1.5,1.5
59585,6.0,6.0,6.0,6.0,3.0
98755,2.0,2.0,2.0,2.0,2.0
12823,10.0,10.0,10.0,10.0,10.0
59853,1.0,1.0,1.0,1.0,1.0
39496,57.0,57.0,57.0,57.0,28.5
48414,2.0,2.0,2.0,2.0,2.0
53838,7.0,7.0,7.0,1.75,1.4
54508,11.0,11.0,11.0,5.5,5.5
70853,5.0,5.0,5.0,2.5,2.5
20684,3.0,3.0,1.5,1.0,1.0
73504,4.0,4.0,4.0,4.0,2.0
50237,1.0,1.0,1.0,1.0,1.0
83962,1.0,1.0,1.0,1.0,1.0
48446,11.0,11.0,11.0,1.8333333333333333,1.5714285714285714
20988,8.0,8.0,2.6666666666666665,2.6666666666666665,2.0
66798,1.0,1.0,1.0,1.0,1.0
31621,1.0,1.0,1.0,1.0,1.0
45118,3.0,1.5,1.5,1.5,1.5
68082,3.0,3.0,3.0,1.0,1.0
54422,1.0,1.0,1.0,1.0,1.0
57095,1.0,1.0,1.0,1.0,1.0
98123,1.0,1.0,1.0,1.0,1.0
35806,78.0,78.0,78.0,19.5,15.6
10210,1.0,1.0,1.0,1.0,1.0
30729,1.0,1.0,1.0,1.0,1.0
84089,1.0,1.0,1.0,1.0,1.0
61095,30.0,30.0,30.0,30.0,10.0
44162,11.0,11.0,11.0,3.6666666666666665,2.75
88040,4.0,4.0,4.0,4.0,4.0
64618,15.0,15.0,15.0,15.0,15.0
91676,1.0,1.0,1.0,1.0,1.0
96260,2.0,2.0,2.0,1.0,1.0
09105,4.0,4.0,4.0,2.0,2.0
18864,10.0,10.0,10.0,10.0,10.0
93416,8.0,8.0,4.0,4.0,4.0
12219,5.0,2.5,2.5,2.5,2.5
29136,4.0,4.0,4.0,4.0,4.0
87002,3.0,3.0,3.0,3.0,1.5
64363,3.0,3.0,3.0,1.5,1.5
82903,1.0,1.0,1.0,1.0,1.0
14740,1.0,1.0,1.0,1.0,1.0
24238,6.0,6.0,6.0,6.0,3.0
64673,146.0,73.0,24.333333333333332,12.166666666666666,6.9523809523809526
56408,3.0,3.0,3.0,3.0,1.5
30016,2.0,2.0,2.0,2.0,2.0
34794,18.0,18.0,6.0,4.5,3.0
43132,33.0,11.0,4.714285714285714,1.65,1.5
11422,14.0,14.0,14.0,3.5,1.5555555555555556
19629,9.0,9.0,3.0,1.125,1.0
98729,7.0,3.5,1.75,1.75,1.75
91161,3.0,3.0,3.0,3.0,1.5
92078,8.0,8.0,8.0,8.0,4.0
89311,2.0,2.0,2.0,2.0,2.0
13727,2.0,2.0,2.0,2.0,1.0
94103,2.0,2.0,2.0,2.0,2.0
45601,64.0,64.0,21.333333333333332,16.0,16.0
61807,1.0,1.0,1.0,1.0,1.0
68204,5.0,2.5,2.5,2.5,1.6666666666666667
31769,5.0,5.0,5.0,5.0,2.5
49327,18.0,18.0,18.0,9.0,9.0
23676,3.0,3.0,3.0,1.5,1.0
30922,39.0,19.5,13.0,6.5,3.25
76357,1.0,1.0,1.0,1.0,1.0
72633,9.0,9.0,2.25,1.8,1.125
37888,1.0,1.0,1.0,1.0,1.0
43158,10.0,10.0,10.0,10.0,5.0
38030,5.0,5.0,1.6666666666666667,1.25,1.25
18813,2.0,2.0,2.0,1.0,1.0
14560,6.0,6.0,6.0,3.0,3.0
09182,1.0,1.0,1.0,1.0,1.0
21459,1.0,1.0,1.0,1.0,1.0
55686,4.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
13449,1.0,1.0,1.0,1.0,1.0
06618,2.0,2.0,2.0,2.0,1.0
92503,5.0,5.0,5.0,2.5,2.5
87984,11.0,3.6666666666666665,2.2,1.8333333333333333,1.375
05714,1.0,1.0,1.0,1.0,1.0
72881,1.0,1.0,1.0,1.0,1.0
48705,5.0,5.0,2.5,2.5,1.6666666666666667
60918,3.0,3.0,3.0,1.5,1.5
36120,9.0,9.0,9.0,3.0,1.2857142857142858
32243,4.0,4.0,4.0,4.0,4.0
84837,2.0,2.0,2.0,2.0,2.0
42168,2.0,2.0,1.0,1.0,1.0
28396,2.0,2.0,2.0,2.0,2.0
83537,5.0,2.5,1.6666666666666667,1.25,1.25
72271,7.0,7.0,1.75,1.4,1.1666666666666667
92158,5.0,2.5,1.6666666666666667,1.0,1.0
56694,1.0,1.0,1.0,1.0,1.0
34233,8.0,8.0,8.0,4.0,2.0
62801,7.0,7.0,3.5,3.5,1.75
03999,1.0,1.0,1.0,1.0,1.0
38853,39.0,39.0,19.5,19.5,13.0
47851,43.0,43.0,43.0,10.75,3.909090909090909
66853,12.0,12.0,3.0,1.7142857142857142,1.3333333333333333
87814,12.0,12.0,12.0,3.0,1.2
28967,1.0,1.0,1.0,1.0,1.0
90830,1.0,1.0,1.0,1.0,1.0
99908,6.0,6.0,2.0,1.2,1.2
98037,2.0,2.0,2.0,2.0,1.0
85892,9.0,4.5,3.0,2.25,2.25
46660,3.0,3.0,3.0,1.5,1.0
35052,17.0,8.5,4.25,3.4,2.125
18907,32.0,32.0,32.0,8.0,4.571428571428571
30713,7.0,7.0,2.3333333333333335,1.4,1.1666666666666667
44263,16.0,8.0,8.0,5.333333333333333,4.0
66706,45.0,45.0,45.0,15.0,9.0
72842,1.0,1.0,1.0,1.0,1.0
98693,2.0,2.0,2.0,1.0,1.0
97248,6.0,3.0,2.0,1.5,1.2
29208,12.0,12.0,4.0,4.0,2.4
75281,3.0,3.0,3.0,3.0,1.5
51076,2.0,2.0,2.0,2.0,2.0
33423,7.0,7.0,3.5,2.3333333333333335,1.75
74321,1.0,1.0,1.0,1.0,1.0
70084,2.0,2.0,2.0,1.0,1.0
97326,17.0,17.0,17.0,17.0,17.0
70310,1.0,1.0,1.0,1.0,1.0
19357,34.0,17.0,5.666666666666667,2.6153846153846154,1.7894736842105263
50746,22.0,22.0,22.0,22.0,11.0
10358,6.0,6.0,2.0,1.2,1.2
43099,15.0,15.0,3.0,1.5,1.3636363636363635
88204,19.0,19.0,19.0,9.5,9.5
01707,4.0,4.0,2.0,1.3333333333333333,1.0
68791,3.0,3.0,3.0,1.0,1.0
47616,56.0,28.0,11.2,5.090909090909091,3.2941176470588234
91022,23.0,23.0,23.0,7.666666666666667,2.875
27350,14.0,14.0,14.0,3.5,2.8
54358,3.0,3.0,1.5,1.5,1.0
63674,11.0,11.0,11.0,11.0,11.0
92677,1.0,1.0,1.0,1.0,1.0
06785,10.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
28438,76.0,38.0,15.2,6.333333333333333,3.04
19763,24.0,12.0,4.8,1.6,1.411764705882353
38706,19.0,19.0,19.0,9.5,3.8
84111,52.0,26.0,10.4,4.0,2.6
54645,20.0,20.0,10.0,5.0,3.3333333333333335
45412,1.0,1.0,1.0,1.0,1.0
10055,8.0,8.0,8.0,8.0,2.6666666666666665
70509,1.0,1.0,1.0,1.0,1.0
99742,1.0,1.0,1.0,1.0,1.0
97205,1.0,1.0,1.0,1.0,1.0
96421,9.0,9.0,9.0,4.5,2.25
87555,7.0,7.0,3.5,3.5,1.75
71692,8.0,4.0,2.6666666666666665,2.6666666666666665,2.0
18602,3.0,3.0,3.0,3.0,3.0
73774,3.0,3.0,3.0,1.5,1.5
95213,5.0,5.0,5.0,2.5,2.5
58697,19.0,19.0,6.333333333333333,3.8,2.111111111111111
38149,15.0,15.0,3.0,1.6666666666666667,1.25
78371,7.0,7.0,2.3333333333333335,1.75,1.4
03982,2.0,2.0,2.0,2.0,1.0
63203,16.0,16.0,16.0,5.333333333333333,3.2
98114,23.0,11.5,5.75,3.8333333333333335,2.875
96216,2.0,1.0,1.0,1.0,1.0
99312,1.0,1.0,1.0,1.0,1.0
28817,8.0,8.0,8.0,8.0,4.0
38037,1.0,1.0,1.0,1.0,1.0
93167,7.0,7.0,7.0,1.75,1.75
34225,1.0,1.0,1.0,1.0,1.0
60423,2.0,2.0,2.0,1.0,1.0
06372,3.0,1.5,1.0,1.0,1.0
38997,12.0,12.0,12.0,3.0,2.0
62842,1.0,1.0,1.0,1.0,1.0
23729,2.0,2.0,2.0,1.0,1.0
81569,1.0,1.0,1.0,1.0,1.0
30835,2.0,2.0,2.0,2.0,2.0
42866,3.0,3.0,1.5,1.0,1.0
65164,6.0,6.0,6.0,3.0,1.5
06991,7.0,7.0,7.0,2.3333333333333335,1.4
13817,21.0,21.0,5.25,3.0,2.3333333333333335
14782,20.0,20.0,20.0,6.666666666666667,5.0
73613,9.0,9.0,4.5,2.25,2.25
35908,4.0,4.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
39484,75.0,75.0,75.0,12.5,6.818181818181818
87150,15.0,7.5,7.5,5.0,3.75
34928,5.0,5.0,5.0,5.0,5.0
48096,1.0,1.0,1.0,1.0,1.0
56442,1.0,1.0,1.0,1.0,1.0
59806,1.0,1.0,1.0,1.0,1.0
79215,2.0,2.0,2.0,2.0,1.0
20642,1.0,1.0,1.0,1.0,1.0
79547,1.0,1.0,1.0,1.0,1.0
59643,5.0,5.0,5.0,2.5,1.0
77101,2.0,2.0,2.0,1.0,1.0
26751,2.0,2.0,2.0,1.0,1.0
34653,1.0,1.0,1.0,1.0,1.0
37233,2.0,2.0,2.0,1.0,1.0
48933,39.0,19.5,7.8,3.5454545454545454,1.95
78996,2.0,2.0,1.0,1.0,1.0
28439,1.0,1.0,1.0,1.0,1.0
70623,25.0,25.0,6.25,2.5,1.9230769230769231
07057,6.0,6.0,6.0,6.0,3.0
77613,2.0,2.0,1.0,1.0,1.0
36745,1.0,1.0,1.0,1.0,1.0
17310,2.0,2.0,1.0,1.0,1.0
56601,1.0,1.0,1.0,1.0,1.0
61182,1.0,1.0,1.0,1.0,1.0
85235,4.0,4.0,4.0,2.0,2.0
41014,12.0,12.0,12.0,12.0,6.0
73611,31.0,31.0,31.0,10.333333333333334,6.2
46498,3.0,1.5,1.0,1.0,1.0
98409,19.0,19.0,9.5,9.5,9.5
29594,7.0,7.0,7.0,1.75,1.75
58914,1.0,1.0,1.0,1.0,1.0
54524,2.0,2.0,2.0,1.0,1.0
86675,1.0,1.0,1.0,1.0,1.0
87443,3.0,3.0,3.0,1.5,1.5
81859,2.0,2.0,2.0,1.0,1.0
71320,8.0,8.0,4.0,2.0,2.0
91746,3.0,3.0,3.0,3.0,3.0
21653,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
22192,3.0,3.0,3.0,3.0,1.5
21434,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
08251,8.0,8.0,8.0,4.0,4.0
35113,5.0,5.0,5.0,2.5,2.5
00140,4.0,4.0,2.0,2.0,2.0
36304,2.0,1.0,1.0,1.0,1.0
77046,1.0,1.0,1.0,1.0,1.0
28957,1.0,1.0,1.0,1.0,1.0
97308,1.0,1.0,1.0,1.0,1.0
51511,6.0,3.0,1.5,1.2,1.0
20786,1.0,1.0,1.0,1.0,1.0
77670,4.0,4.0,2.0,2.0,2.0
49600,8.0,8.0,8.0,8.0,8.0
67224,2.0,2.0,1.0,1.0,1.0
26627,2.0,2.0,2.0,2.0,2.0
41700,15.0,15.0,15.0,5.0,2.142857142857143
79198,10.0,10.0,10.0,5.0,3.3333333333333335
38705,2.0,2.0,1.0,1.0,1.0
63513,53.0,53.0,53.0,10.6,10.6
13676,6.0,6.0,2.0,2.0,2.0
96401,42.0,42.0,42.0,8.4,2.625
34945,12.0,6.0,3.0,1.7142857142857142,1.2
69013,36.0,18.0,9.0,7.2,6.0
27036,1.0,1.0,1.0,1.0,1.0
71161,10.0,5.0,3.3333333333333335,2.5,1.6666666666666667
83251,6.0,6.0,2.0,1.5,1.0
16863,7.0,7.0,3.5,3.5,2.3333333333333335
47818,2.0,2.0,2.0,2.0,2.0
69879,5.0,5.0,5.0,5.0,2.5
20798,13.0,13.0,13.0,4.333333333333333,4.333333333333333
72681,2.0,2.0,2.0,2.0,2.0
60750,7.0,7.0,7.0,2.3333333333333335,1.1666666666666667
07276,4.0,4.0,4.0,4.0,2.0
31130,11.0,11.0,11.0,5.5,5.5
79658,6.0,6.0,6.0,6.0,6.0
95875,2.0,2.0,1.0,1.0,1.0
52749,3.0,3.0,3.0,3.0,3.0
28589,1.0,1.0,1.0,1.0,1.0
65106,3.0,3.0,1.0,1.0,1.0
57107,26.0,26.0,26.0,6.5,3.7142857142857144
47770,6.0,6.0,6.0,3.0,2.0
61691,23.0,23.0,23.0,23.0,11.5
85555,2.0,2.0,2.0,2.0,2.0
13498,39.0,39.0,13.0,5.571428571428571,3.0
43891,1.0,1.0,1.0,1.0,1.0
23892,11.0,11.0,11.0,2.2,1.2222222222222223
01312,2.0,2.0,2.0,2.0,2.0
02023,1.0,1.0,1.0,1.0,1.0
95029,2.0,2.0,2.0,2.0,2.0
03630,5.0,5.0,5.0,1.6666666666666667,1.25
41650,20.0,20.0,20.0,10.0,6.666666666666667
63073,7.0,7.0,7.0,1.75,1.75
11043,1.0,1.0,1.0,1.0,1.0
32700,2.0,2.0,2.0,2.0,1.0
53329,4.0,4.0,2.0,2.0,2.0
26320,5.0,5.0,5.0,1.25,1.25
15522,62.0,62.0,62.0,10.333333333333334,3.6470588235294117
50612,28.0,14.0,4.666666666666667,2.8,1.4736842105263157
89435,4.0,4.0,4.0,2.0,2.0
92528,2.0,2.0,2.0,1.0,1.0
31974,19.0,19.0,19.0,9.5,9.5
67400,3.0,3.0,3.0,1.0,1.0
27641,6.0,6.0,6.0,3.0,1.5
74998,3.0,3.0,3.0,3.0,1.5
30091,4.0,4.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
87562,2.0,2.0,2.0,1.0,1.0
62112,24.0,12.0,4.8,2.1818181818181817,1.6
80726,3.0,3.0,1.0,1.0,1.0
10259,30.0,15.0,6.0,3.3333333333333335,2.5
01604,3.0,3.0,3.0,3.0,3.0
22250,6.0,6.0,2.0,1.5,1.5
61628,16.0,16.0,16.0,8.0,2.6666666666666665
91933,3.0,1.5,1.5,1.5,1.5
63861,12.0,12.0,6.0,3.0,1.7142857142857142
15280,4.0,4.0,4.0,4.0,4.0
87654,1.0,1.0,1.0,1.0,1.0
52534,47.0,23.5,11.75,3.357142857142857,2.35
85039,8.0,8.0,8.0,4.0,4.0
92299,12.0,12.0,12.0,3.0,1.5
59999,18.0,18.0,18.0,6.0,2.0
93280,7.0,3.5,2.3333333333333335,2.3333333333333335,1.75
24976,6.0,6.0,6.0,2.0,1.5
54730,1.0,1.0,1.0,1.0,1.0
68799,9.0,4.5,2.25,2.25,1.8
75302,2.0,2.0,1.0,1.0,1.0
83319,1.0,1.0,1.0,1.0,1.0
12894,1.0,1.0,1.0,1.0,1.0
05136,3.0,1.5,1.0,1.0,1.0
00460,3.0,3.0,1.5,1.5,1.5
10571,3.0,3.0,1.0,1.0,1.0
47375,1.0,1.0,1.0,1.0,1.0
73577,1.0,1.0,1.0,1.0,1.0
71942,34.0,17.0,5.666666666666667,1.619047619047619,1.4782608695652173
03466,2.0,2.0,2.0,2.0,2.0
25679,15.0,15.0,15.0,3.75,2.5
52732,29.0,29.0,29.0,7.25,4.833333333333333
31845,1.0,1.0,1.0,1.0,1.0
05728,11.0,11.0,2.2,1.375,1.375
30584,1.0,1.0,1.0,1.0,1.0
28893,6.0,6.0,1.5,1.2,1.0
40259,3.0,3.0,3.0,1.5,1.5
61815,40.0,10.0,4.0,2.3529411764705883,1.9047619047619047
94872,14.0,14.0,2.8,2.3333333333333335,1.75
39995,1.0,1.0,1.0,1.0,1.0
16353,5.0,5.0,2.5,2.5,2.5
14156,2.0,2.0,2.0,2.0,2.0
35651,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
24953,3.0,3.0,3.0,3.0,3.0
26426,2.0,2.0,2.0,2.0,1.0
22384,14.0,14.0,14.0,4.666666666666667,2.0
69115,16.0,16.0,16.0,5.333333333333333,2.0
87187,9.0,9.0,9.0,9.0,9.0
67041,6.0,3.0,3.0,3.0,3.0
47979,14.0,14.0,14.0,14.0,7.0
81276,25.0,25.0,25.0,8.333333333333334,8.333333333333334
80663,27.0,13.5,4.5,2.4545454545454546,1.8
84003,12.0,12.0,12.0,4.0,4.0
33137,32.0,32.0,32.0,8.0,4.0
67162,13.0,6.5,2.6,2.6,2.1666666666666665
51535,1.0,1.0,1.0,1.0,1.0
86007,2.0,2.0,2.0,2.0,2.0
33114,2.0,2.0,1.0,1.0,1.0
90080,3.0,3.0,3.0,1.5,1.5
36546,1.0,1.0,1.0,1.0,1.0
14357,14.0,14.0,14.0,4.666666666666667,3.5
19746,3.0,3.0,1.5,1.5,1.5
56359,1.0,1.0,1.0,1.0,1.0
60177,6.0,2.0,1.2,1.2,1.2
45450,1.0,1.0,1.0,1.0,1.0
61708,22.0,22.0,22.0,22.0,11.0
72488,1.0,1.0,1.0,1.0,1.0
00883,5.0,5.0,5.0,5.0,2.5
04471,3.0,1.5,1.5,1.5,1.5
03840,10.0,10.0,10.0,10.0,10.0
53742,3.0,3.0,3.0,3.0,1.5
90700,29.0,29.0,29.0,7.25,4.142857142857143
45688,2.0,2.0,1.0,1.0,1.0
94995,1.0,1.0,1.0,1.0,1.0
42714,11.0,11.0,11.0,2.75,1.5714285714285714
85229,7.0,7.0,7.0,2.3333333333333335,1.4
66342,2.0,2.0,2.0,2.0,2.0
51912,3.0,1.5,1.5,1.0,1.0
70953,3.0,1.5,1.0,1.0,1.0
87199,1.0,1.0,1.0,1.0,1.0
95256,2.0,2.0,2.0,2.0,2.0
88564,34.0,17.0,6.8,3.4,2.125
78550,3.0,3.0,3.0,3.0,3.0
99122,35.0,17.5,7.0,4.375,2.6923076923076925
03541,8.0,8.0,8.0,4.0,4.0
25908,1.0,1.0,1.0,1.0,1.0
32588,1.0,1.0,1.0,1.0,1.0
44999,2.0,1.0,1.0,1.0,1.0
80887,1.0,1.0,1.0,1.0,1.0
74783,7.0,7.0,3.5,1.4,1.1666666666666667
17408,3.0,3.0,3.0,3.0,1.5
27568,26.0,26.0,26.0,26.0,13.0
65563,13.0,13.0,3.25,2.1666666666666665,1.625
06001,8.0,8.0,8.0,4.0,2.6666666666666665
28374,34.0,34.0,34.0,6.8,3.090909090909091
15863,3.0,3.0,3.0,3.0,3.0
61636,41.0,41.0,41.0,10.25,4.555555555555555
55499,2.0,2.0,2.0,2.0,2.0
65760,3.0,3.0,3.0,3.0,1.5
80250,5.0,5.0,5.0,1.0,1.0
75473,10.0,3.3333333333333335,3.3333333333333335,2.5,1.4285714285714286
59319,3.0,3.0,3.0,3.0,1.5
58146,1.0,1.0,1.0,1.0,1.0
55919,3.0,3.0,1.5,1.5,1.0
82508,1.0,1.0,1.0,1.0,1.0
93688,2.0,2.0,2.0,1.0,1.0
54747,8.0,8.0,8.0,2.6666666666666665,1.6
06975,1.0,1.0,1.0,1.0,1.0
35128,47.0,47.0,47.0,7.833333333333333,3.9166666666666665
82771,12.0,12.0,12.0,6.0,2.4
62449,6.0,3.0,3.0,3.0,3.0
65252,8.0,8.0,8.0,4.0,1.6
06897,1.0,1.0,1.0,1.0,1.0
82438,2.0,2.0,1.0,1.0,1.0
67603,1.0,1.0,1.0,1.0,1.0
63654,1.0,1.0,1.0,1.0,1.0
27255,11.0,11.0,11.0,11.0,11.0
20759,3.0,3.0,3.0,3.0,1.5
22418,127.0,127.0,127.0,21.166666666666668,9.76923076923077
79476,3.0,3.0,1.0,1.0,1.0
80886,1.0,1.0,1.0,1.0,1.0
29551,2.0,2.0,1.0,1.0,1.0
79583,2.0,2.0,2.0,2.0,1.0
11638,2.0,1.0,1.0,1.0,1.0
58444,23.0,23.0,23.0,11.5,7.666666666666667
11065,4.0,4.0,4.0,4.0,2.0
57171,1.0,1.0,1.0,1.0,1.0
65204,1.0,1.0,1.0,1.0,1.0
92043,7.0,7.0,1.75,1.4,1.1666666666666667
66542,9.0,9.0,9.0,9.0,9.0
02270,30.0,30.0,30.0,7.5,3.75
99629,2.0,2.0,2.0,2.0,1.0
83873,2.0,2.0,2.0,2.0,2.0
18923,3.0,3.0,3.0,3.0,1.5
12515,4.0,4.0,2.0,2.0,2.0
76489,2.0,2.0,2.0,2.0,1.0
91203,1.0,1.0,1.0,1.0,1.0
15920,3.0,3.0,3.0,3.0,1.5
04552,31.0,10.333333333333334,5.166666666666667,2.8181818181818183,2.2142857142857144
65062,1.0,1.0,1.0,1.0,1.0
36323,1.0,1.0,1.0,1.0,1.0
12272,1.0,1.0,1.0,1.0,1.0
67703,2.0,2.0,2.0,2.0,2.0
